Gene	genotype_S	allele_measured	replicatBiol_genotype	replicat_Techclone	replicat_technique	stade	dom_phenotype	dom_sRNA_prediction	dom_prediction_phyl	Other_allele_inGenot	position_cible	Ct_SCR/actine	Ct_SRK/actine	score_name	score	position_cible_name	Dom_score_based_14	Dom_score_based_15	Dom_score_based_16	Dom_score_based_17	Dom_score_based_18	Dom_score_based_19	Dom_score_based_20	Dom_score_based_21	Dom_score_based_22	name_actine	Ct_actin
SCR	S1S20	SCR20	126-2	30	2	B	Dom	Dom	NA	SCR01	exon	6.56E-04	NA	S1S20_S20	16.5	S1S20_S20_16.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	30B	18.605
SCR	S1S20	SCR20	126-2	30	1	A	Dom	Dom	NA	SCR01	exon	2.88E-04	NA	S1S20_S20	16.5	S1S20_S20_16.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	30A	20.14
SCR	S1S20	SCR20	126-2	30	2	D	Dom	Dom	NA	SCR01	exon	8.69E-05	NA	S1S20_S20	16.5	S1S20_S20_16.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	30D	18.1
SCR	S1S20	SCR20	126-2	30	2	A	Dom	Dom	NA	SCR01	exon	5.90E-05	NA	S1S20_S20	16.5	S1S20_S20_16.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	30A	20.14
SCR	S1S20	SCR01	126-2	30	3	B	Rec	Rec	NA	SCR20	intron	3.81E-05	NA	S1S20_S1	22	S1S20_S1_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	30B	18.605
SCR	S1S20	SCR01	126-2	30	3	A	Rec	Rec	NA	SCR20	intron	3.28E-06	NA	S1S20_S1	22	S1S20_S1_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	30A	20.14
SCR	S1S20	SCR01	126-2	30	2	C	Rec	Rec	NA	SCR20	intron	1.60E-06	NA	S1S20_S1	22	S1S20_S1_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	30C	20.21
SCR	S1S20	SCR01	126-2	30	1	A	Rec	Rec	NA	SCR20	intron	1.53E-06	NA	S1S20_S1	22	S1S20_S1_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	30A	20.14
SCR	S1S20	SCR01	126-2	30	2	D	Rec	Rec	NA	SCR20	intron	1.12E-06	NA	S1S20_S1	22	S1S20_S1_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	30D	18.1
SCR	S1S20	SCR01	126-2	30	1	C	Rec	Rec	NA	SCR20	intron	1.10E-06	NA	S1S20_S1	22	S1S20_S1_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	30C	20.21
SCR	S1S20	SCR01	126-2	30	2	A	Rec	Rec	NA	SCR20	intron	9.71E-07	NA	S1S20_S1	22	S1S20_S1_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	30A	20.14
SCR	S1S20	SCR01	126-2	30	2	B	Rec	Rec	NA	SCR20	intron	5.79E-07	NA	S1S20_S1	22	S1S20_S1_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	30B	18.605
SCR	S1S20	SCR01	126-2	30	1	B	Rec	Rec	NA	SCR20	intron	3.63E-07	NA	S1S20_S1	22	S1S20_S1_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	30B	18.605
SCR	S1S20	SCR01	126-2	30	1	D	Rec	Rec	NA	SCR20	intron	2.56E-07	NA	S1S20_S1	22	S1S20_S1_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	30D	18.1
SCR	S1S1	SCR01	58-1	31	3	C	Dom	Dom	NA	Hom	prom	1.10E-01	NA	S1S1_S1	14	S1S1_S1_14	Rec	Dom	Dom	Dom	Dom	Dom	Dom	Dom	Dom	31C	18.54
SCR	S1S1	SCR01	58-1	31	3	D	Dom	Dom	NA	Hom	prom	3.21E-02	NA	S1S1_S1	14	S1S1_S1_14	Rec	Dom	Dom	Dom	Dom	Dom	Dom	Dom	Dom	31D	17.84
SCR	S1S1	SCR01	58-1	31	1	C	Dom	Dom	NA	Hom	prom	1.25E-02	NA	S1S1_S1	14	S1S1_S1_14	Rec	Dom	Dom	Dom	Dom	Dom	Dom	Dom	Dom	31C	18.54
SCR	S1S1	SCR01	58-1	31	2	C	Dom	Dom	NA	Hom	prom	1.19E-02	NA	S1S1_S1	14	S1S1_S1_14	Rec	Dom	Dom	Dom	Dom	Dom	Dom	Dom	Dom	31C	18.54
SCR	S1S1	SCR01	58-1	31	2	D	Dom	Dom	NA	Hom	prom	7.76E-03	NA	S1S1_S1	14	S1S1_S1_14	Rec	Dom	Dom	Dom	Dom	Dom	Dom	Dom	Dom	31D	17.84
SCR	S1S1	SCR01	58-1	31	3	B	Dom	Dom	NA	Hom	prom	7.19E-03	NA	S1S1_S1	14	S1S1_S1_14	Rec	Dom	Dom	Dom	Dom	Dom	Dom	Dom	Dom	31B	16.53
SCR	S1S1	SCR01	58-1	31	1	D	Dom	Dom	NA	Hom	prom	1.71E-03	NA	S1S1_S1	14	S1S1_S1_14	Rec	Dom	Dom	Dom	Dom	Dom	Dom	Dom	Dom	31D	17.84
SCR	S1S1	SCR01	58-1	31	2	B	Dom	Dom	NA	Hom	prom	1.13E-03	NA	S1S1_S1	14	S1S1_S1_14	Rec	Dom	Dom	Dom	Dom	Dom	Dom	Dom	Dom	31B	16.53
SCR	S1S1	SCR01	58-1	31	1	B	Dom	Dom	NA	Hom	prom	5.49E-04	NA	S1S1_S1	14	S1S1_S1_14	Rec	Dom	Dom	Dom	Dom	Dom	Dom	Dom	Dom	31B	16.53
SCR	S1S1	SCR01	58-1	31	1	A	Dom	Dom	NA	Hom	prom	5.76E-06	NA	S1S1_S1	14	S1S1_S1_14	Rec	Dom	Dom	Dom	Dom	Dom	Dom	Dom	Dom	31A	18.44
SCR	S1S1	SCR01	58-1	31	3	A	Dom	Dom	NA	Hom	prom	7.91E-07	NA	S1S1_S1	14	S1S1_S1_14	Rec	Dom	Dom	Dom	Dom	Dom	Dom	Dom	Dom	31A	18.44
SCR	S1S1	SCR01	58-1	31	2	A	Dom	Dom	NA	Hom	prom	2.86E-07	NA	S1S1_S1	14	S1S1_S1_14	Rec	Dom	Dom	Dom	Dom	Dom	Dom	Dom	Dom	31A	18.44
SCR	S1S10	SCR10	42-2	32	3	C	NA	Dom	NA	SCR01	exon	5.15E-04	NA	S1S10_S10	15.5	S1S10_S10_15.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	32C	17.755
SCR	S1S10	SCR10	42-2	32	3	D	NA	Dom	NA	SCR01	exon	2.76E-04	NA	S1S10_S10	15.5	S1S10_S10_15.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	32D	17.575
SCR	S1S10	SCR10	42-2	32	2	C	NA	Dom	NA	SCR01	exon	2.54E-04	NA	S1S10_S10	15.5	S1S10_S10_15.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	32C	17.755
SCR	S1S10	SCR10	42-2	32	1	C	NA	Dom	NA	SCR01	exon	2.29E-04	NA	S1S10_S10	15.5	S1S10_S10_15.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	32C	17.755
SCR	S1S10	SCR01	42-2	32	3	D	NA	Rec	NA	SCR10	prom	9.32E-05	NA	S1S10_S1	19.5	S1S10_S1_19.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	32D	17.575
SCR	S1S10	SCR10	42-2	32	1	D	NA	Dom	NA	SCR01	exon	7.19E-05	NA	S1S10_S10	15.5	S1S10_S10_15.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	32D	17.575
SCR	S1S10	SCR10	42-2	32	2	D	NA	Dom	NA	SCR01	exon	4.81E-05	NA	S1S10_S10	15.5	S1S10_S10_15.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	32D	17.575
SCR	S1S10	SCR10	42-2	32	2	B	NA	Dom	NA	SCR01	exon	8.54E-06	NA	S1S10_S10	15.5	S1S10_S10_15.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	32B	16.485
SCR	S1S10	SCR01	42-2	32	1	C	NA	Rec	NA	SCR10	prom	7.34E-06	NA	S1S10_S1	19.5	S1S10_S1_19.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	32C	17.755
SCR	S1S10	SCR10	42-2	32	3	B	NA	Dom	NA	SCR01	exon	6.70E-06	NA	S1S10_S10	15.5	S1S10_S10_15.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	32B	16.485
SCR	S1S10	SCR01	42-2	32	3	C	NA	Rec	NA	SCR10	prom	2.25E-06	NA	S1S10_S1	19.5	S1S10_S1_19.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	32C	17.755
SCR	S1S10	SCR01	42-2	32	3	B	NA	Rec	NA	SCR10	prom	1.59E-06	NA	S1S10_S1	19.5	S1S10_S1_19.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	32B	16.485
SCR	S1S10	SCR01	42-2	32	3	A	NA	Rec	NA	SCR10	prom	1.07E-06	NA	S1S10_S1	19.5	S1S10_S1_19.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	32A	16.885
SCR	S1S10	SCR01	42-2	32	2	C	NA	Rec	NA	SCR10	prom	5.99E-07	NA	S1S10_S1	19.5	S1S10_S1_19.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	32C	17.755
SCR	S1S10	SCR01	42-2	32	2	D	NA	Rec	NA	SCR10	prom	5.83E-07	NA	S1S10_S1	19.5	S1S10_S1_19.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	32D	17.575
SCR	S1S10	SCR01	42-2	32	2	B	NA	Rec	NA	SCR10	prom	3.65E-07	NA	S1S10_S1	19.5	S1S10_S1_19.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	32B	16.485
SCR	S1S10	SCR01	42-2	32	2	A	NA	Rec	NA	SCR10	prom	2.63E-07	NA	S1S10_S1	19.5	S1S10_S1_19.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	32A	16.885
SCR	S1S10	SCR01	42-2	32	1	A	NA	Rec	NA	SCR10	prom	2.35E-07	NA	S1S10_S1	19.5	S1S10_S1_19.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	32A	16.885
SCR	S1S10	SCR10	42-2	32	1	A	NA	Dom	NA	SCR01	exon	2.35E-07	NA	S1S10_S10	15.5	S1S10_S10_15.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	32A	16.885
SCR	S1S10	SCR10	42-2	32	2	A	NA	Dom	NA	SCR01	exon	2.35E-07	NA	S1S10_S10	15.5	S1S10_S10_15.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	32A	16.885
SCR	S1S10	SCR10	42-2	32	3	A	NA	Dom	NA	SCR01	exon	2.35E-07	NA	S1S10_S10	15.5	S1S10_S10_15.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	32A	16.885
SCR	S1S10	SCR10	42-2	32	1	B	NA	Dom	NA	SCR01	exon	2.23E-07	NA	S1S10_S10	15.5	S1S10_S10_15.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	32B	16.485
SCR	S1S10	SCR01	42-2	32	1	D	NA	Rec	NA	SCR10	prom	1.78E-07	NA	S1S10_S1	19.5	S1S10_S1_19.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	32D	17.575
SCR	S1S10	SCR01	42-2	32	1	B	NA	Rec	NA	SCR10	prom	8.34E-08	NA	S1S10_S1	19.5	S1S10_S1_19.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	32B	16.485
SCR	S3S12	SCR12	178-4	33	3	C	Dom	Dom	NA	SCR03	prom	5.25E-01	NA	S3S12_S12	16	S3S12_S12_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	33C	21.24
SCR	S3S12	SCR12	178-4	33	1	C	Dom	Dom	NA	SCR03	prom	2.70E-01	NA	S3S12_S12	16	S3S12_S12_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	33C	21.24
SCR	S3S12	SCR12	178-4	33	2	C	Dom	Dom	NA	SCR03	prom	1.65E-01	NA	S3S12_S12	16	S3S12_S12_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	33C	21.24
SCR	S3S12	SCR12	178-4	33	1	D	Dom	Dom	NA	SCR03	prom	7.52E-02	NA	S3S12_S12	16	S3S12_S12_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	33D	19.32
SCR	S3S12	SCR12	178-4	33	3	D	Dom	Dom	NA	SCR03	prom	6.64E-02	NA	S3S12_S12	16	S3S12_S12_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	33D	19.32
SCR	S3S12	SCR12	178-4	33	2	D	Dom	Dom	NA	SCR03	prom	2.17E-02	NA	S3S12_S12	16	S3S12_S12_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	33D	19.32
SCR	S3S12	SCR12	178-4	33	1	B	Dom	Dom	NA	SCR03	prom	1.83E-02	NA	S3S12_S12	16	S3S12_S12_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	33B	23.38
SCR	S3S12	SCR03	178-4	33	2	B	Rec	Rec	NA	SCR12	intron	9.75E-03	NA	S3S12_S3	21.5	S3S12_S3_21.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	33B	23.38
SCR	S3S12	SCR03	178-4	33	3	B	Rec	Rec	NA	SCR12	intron	6.26E-03	NA	S3S12_S3	21.5	S3S12_S3_21.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	33B	23.38
SCR	S3S12	SCR03	178-4	33	2	C	Rec	Rec	NA	SCR12	intron	3.33E-03	NA	S3S12_S3	21.5	S3S12_S3_21.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	33C	21.24
SCR	S3S12	SCR12	178-4	33	3	B	Dom	Dom	NA	SCR03	prom	2.69E-03	NA	S3S12_S12	16	S3S12_S12_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	33B	23.38
SCR	S3S12	SCR12	178-4	33	2	B	Dom	Dom	NA	SCR03	prom	2.09E-03	NA	S3S12_S12	16	S3S12_S12_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	33B	23.38
SCR	S3S12	SCR12	178-4	33	1	A	Dom	Dom	NA	SCR03	prom	8.08E-04	NA	S3S12_S12	16	S3S12_S12_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	33A	17.925
SCR	S3S12	SCR03	178-4	33	1	C	Rec	Rec	NA	SCR12	intron	3.05E-04	NA	S3S12_S3	21.5	S3S12_S3_21.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	33C	21.24
SCR	S3S12	SCR03	178-4	33	2	D	Rec	Rec	NA	SCR12	intron	3.05E-04	NA	S3S12_S3	21.5	S3S12_S3_21.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	33D	19.32
SCR	S3S12	SCR03	178-4	33	3	C	Rec	Rec	NA	SCR12	intron	2.56E-04	NA	S3S12_S3	21.5	S3S12_S3_21.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	33C	21.24
SCR	S3S12	SCR12	178-4	33	3	A	Dom	Dom	NA	SCR03	prom	1.90E-04	NA	S3S12_S12	16	S3S12_S12_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	33A	17.925
SCR	S3S12	SCR12	178-4	33	2	A	Dom	Dom	NA	SCR03	prom	1.70E-04	NA	S3S12_S12	16	S3S12_S12_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	33A	17.925
SCR	S3S12	SCR03	178-4	33	2	A	Rec	Rec	NA	SCR12	intron	1.05E-04	NA	S3S12_S3	21.5	S3S12_S3_21.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	33A	17.925
SCR	S3S12	SCR03	178-4	33	1	D	Rec	Rec	NA	SCR12	intron	3.71E-05	NA	S3S12_S3	21.5	S3S12_S3_21.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	33D	19.32
SCR	S3S12	SCR03	178-4	33	1	B	Rec	Rec	NA	SCR12	intron	1.66E-05	NA	S3S12_S3	21.5	S3S12_S3_21.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	33B	23.38
SCR	S3S12	SCR03	178-4	33	3	A	Rec	Rec	NA	SCR12	intron	9.94E-07	NA	S3S12_S3	21.5	S3S12_S3_21.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	33A	17.925
SCR	S3S12	SCR03	178-4	33	3	D	Rec	Rec	NA	SCR12	intron	5.95E-07	NA	S3S12_S3	21.5	S3S12_S3_21.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	33D	19.32
SCR	S3S12	SCR03	178-4	33	1	A	Rec	Rec	NA	SCR12	intron	2.26E-07	NA	S3S12_S3	21.5	S3S12_S3_21.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	33A	17.925
SCR	S13S20	SCR20	101-3	34	3	C	Dom	Dom	NA	SCR13	intron	9.94E-02	NA	S13S20_S20	17.5	S13S20_S20_17.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	34C	18.5966666666667
SCR	S13S20	SCR20	101-3	34	1	C	Dom	Dom	NA	SCR13	intron	4.82E-02	NA	S13S20_S20	17.5	S13S20_S20_17.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	34C	18.5966666666667
SCR	S13S20	SCR13	101-3	34	3	C	Dom	Dom	NA	SCR20	interg	3.46E-02	NA	S13S20_S13	16	S13S20_S13_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	34C	18.5966666666667
SCR	S13S20	SCR13	101-3	34	2	C	Dom	Dom	NA	SCR20	interg	3.44E-02	NA	S13S20_S13	16	S13S20_S13_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	34C	18.5966666666667
SCR	S13S20	SCR13	101-3	34	1	C	Dom	Dom	NA	SCR20	interg	3.36E-02	NA	S13S20_S13	16	S13S20_S13_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	34C	18.5966666666667
SCR	S13S20	SCR20	101-3	34	3	D	Dom	Dom	NA	SCR13	intron	1.76E-02	NA	S13S20_S20	17.5	S13S20_S20_17.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	34D	18.4
SCR	S13S20	SCR20	101-3	34	1	D	Dom	Dom	NA	SCR13	intron	9.89E-03	NA	S13S20_S20	17.5	S13S20_S20_17.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	34D	18.4
SCR	S13S20	SCR13	101-3	34	2	D	Dom	Dom	NA	SCR20	interg	9.42E-03	NA	S13S20_S13	16	S13S20_S13_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	34D	18.4
SCR	S13S20	SCR13	101-3	34	3	D	Dom	Dom	NA	SCR20	interg	9.10E-03	NA	S13S20_S13	16	S13S20_S13_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	34D	18.4
SCR	S13S20	SCR13	101-3	34	1	D	Dom	Dom	NA	SCR20	interg	6.48E-03	NA	S13S20_S13	16	S13S20_S13_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	34D	18.4
SCR	S13S20	SCR20	101-3	34	3	B	Dom	Dom	NA	SCR13	intron	2.69E-03	NA	S13S20_S20	17.5	S13S20_S20_17.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	34B	17.9966666666667
SCR	S13S20	SCR20	101-3	34	2	C	Dom	Dom	NA	SCR13	intron	2.59E-03	NA	S13S20_S20	17.5	S13S20_S20_17.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	34C	18.5966666666667
SCR	S13S20	SCR20	101-3	34	2	D	Dom	Dom	NA	SCR13	intron	1.89E-03	NA	S13S20_S20	17.5	S13S20_S20_17.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	34D	18.4
SCR	S13S20	SCR20	101-3	34	2	B	Dom	Dom	NA	SCR13	intron	1.31E-03	NA	S13S20_S20	17.5	S13S20_S20_17.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	34B	17.9966666666667
SCR	S13S20	SCR20	101-3	34	1	B	Dom	Dom	NA	SCR13	intron	9.56E-04	NA	S13S20_S20	17.5	S13S20_S20_17.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	34B	17.9966666666667
SCR	S13S20	SCR20	101-3	34	2	A	Dom	Dom	NA	SCR13	intron	9.53E-04	NA	S13S20_S20	17.5	S13S20_S20_17.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	34A	17.6166666666667
SCR	S13S20	SCR13	101-3	34	1	B	Dom	Dom	NA	SCR20	interg	8.97E-04	NA	S13S20_S13	16	S13S20_S13_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	34B	17.9966666666667
SCR	S13S20	SCR13	101-3	34	3	B	Dom	Dom	NA	SCR20	interg	7.70E-04	NA	S13S20_S13	16	S13S20_S13_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	34B	17.9966666666667
SCR	S13S20	SCR13	101-3	34	2	B	Dom	Dom	NA	SCR20	interg	7.64E-04	NA	S13S20_S13	16	S13S20_S13_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	34B	17.9966666666667
SCR	S13S20	SCR20	101-3	34	3	A	Dom	Dom	NA	SCR13	intron	3.29E-04	NA	S13S20_S20	17.5	S13S20_S20_17.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	34A	17.6166666666667
SCR	S13S20	SCR20	101-3	34	1	A	Dom	Dom	NA	SCR13	intron	1.13E-04	NA	S13S20_S20	17.5	S13S20_S20_17.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	34A	17.6166666666667
SCR	S13S20	SCR13	101-3	34	1	A	Dom	Dom	NA	SCR20	interg	9.23E-05	NA	S13S20_S13	16	S13S20_S13_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	34A	17.6166666666667
SCR	S13S20	SCR13	101-3	34	2	A	Dom	Dom	NA	SCR20	interg	6.01E-05	NA	S13S20_S13	16	S13S20_S13_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	34A	17.6166666666667
SCR	S13S20	SCR13	101-3	34	3	A	Dom	Dom	NA	SCR20	interg	4.02E-05	NA	S13S20_S13	16	S13S20_S13_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	34A	17.6166666666667
SCR	S20S20	SCR20	51-5	35	3	C	Dom	Dom	NA	Hom	intron	3.84E-01	NA	S20S20_S20	17.5	S20S20_S20_17.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	35C	17.89
SCR	S20S20	SCR20	51-5	35	1	C	Dom	Dom	NA	Hom	intron	1.88E-01	NA	S20S20_S20	17.5	S20S20_S20_17.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	35C	17.89
SCR	S20S20	SCR20	51-5	35	3	D	Dom	Dom	NA	Hom	intron	5.15E-02	NA	S20S20_S20	17.5	S20S20_S20_17.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	35D	18.61
SCR	S20S20	SCR20	51-5	35	1	D	Dom	Dom	NA	Hom	intron	2.78E-02	NA	S20S20_S20	17.5	S20S20_S20_17.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	35D	18.61
SCR	S20S20	SCR20	51-5	35	3	B	Dom	Dom	NA	Hom	intron	1.96E-02	NA	S20S20_S20	17.5	S20S20_S20_17.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	35B	17.77
SCR	S20S20	SCR20	51-5	35	1	B	Dom	Dom	NA	Hom	intron	9.69E-03	NA	S20S20_S20	17.5	S20S20_S20_17.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	35B	17.77
SCR	S20S20	SCR20	51-5	35	3	A	Dom	Dom	NA	Hom	intron	7.29E-03	NA	S20S20_S20	17.5	S20S20_S20_17.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	35A	17.06
SCR	S20S20	SCR20	51-5	35	2	B	Dom	Dom	NA	Hom	intron	1.98E-03	NA	S20S20_S20	17.5	S20S20_S20_17.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	35B	17.77
SCR	S20S20	SCR20	51-5	35	2	C	Dom	Dom	NA	Hom	intron	1.90E-03	NA	S20S20_S20	17.5	S20S20_S20_17.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	35C	17.89
SCR	S20S20	SCR20	51-5	35	1	A	Dom	Dom	NA	Hom	intron	1.63E-03	NA	S20S20_S20	17.5	S20S20_S20_17.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	35A	17.06
SCR	S20S20	SCR20	51-5	35	2	D	Dom	Dom	NA	Hom	intron	1.00E-03	NA	S20S20_S20	17.5	S20S20_S20_17.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	35D	18.61
SCR	S20S20	SCR20	51-5	35	2	A	Dom	Dom	NA	Hom	intron	9.56E-04	NA	S20S20_S20	17.5	S20S20_S20_17.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	35A	17.06
SCR	S12S20	SCR20	85-3	37	3	C	Dom	Dom	NA	SCR12	intron	2.37E-01	NA	S12S20_S20	15.5	S12S20_S20_15.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	37C	19.08
SCR	S12S20	SCR20	85-3	37	1	C	Dom	Dom	NA	SCR12	intron	1.10E-01	NA	S12S20_S20	15.5	S12S20_S20_15.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	37C	19.08
SCR	S12S20	SCR20	85-3	37	3	D	Dom	Dom	NA	SCR12	intron	1.03E-01	NA	S12S20_S20	15.5	S12S20_S20_15.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	37D	19.0566666666667
SCR	S12S20	SCR20	85-3	37	1	D	Dom	Dom	NA	SCR12	intron	4.90E-02	NA	S12S20_S20	15.5	S12S20_S20_15.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	37D	19.0566666666667
SCR	S12S20	SCR20	85-3	37	3	B	Dom	Dom	NA	SCR12	intron	4.07E-02	NA	S12S20_S20	15.5	S12S20_S20_15.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	37B	18.7233333333333
